 Title,Date,Duration,Exercise,"Superset id",Weight,Reps,Distance,Time,"Set Type"
Arms,"2025-06-12 15:46:29",01:15:07,"Hammer Curl",,10.000,8,,,NORMAL_SET
Arms,"2025-06-12 15:46:29",01:15:07,"Cable Wrist Curl",1,25.000,10,,,NORMAL_SET
Arms,"2025-06-12 15:46:29",01:15:07,"Cable Wrist Curl",1,40.000,10,,,NORMAL_SET
Arms,"2025-06-12 15:46:29",01:15:07,"Cable Wrist Curl",1,40.000,15,,,NORMAL_SET
Arms,"2025-06-12 15:46:29",01:15:07,"Cable Standing Reverse Grip Curl ",1,10.000,10,,,NORMAL_SET
Arms,"2025-06-12 15:46:29",01:15:07,"Cable Standing Reverse Grip Curl ",1,15.000,10,,,NORMAL_SET
Arms,"2025-06-12 15:46:29",01:15:07,"Cable Standing Reverse Grip Curl ",1,20.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,Pull-up,1,0.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,Pull-up,1,0.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Seated Single Arm Row",,25.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Reverse Grip Pulldown",,30.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Reverse Grip Pulldown",,50.000,8,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Reverse Grip Pulldown",,50.000,9,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Straight Back Seated Row",,30.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Straight Back Seated Row",,40.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Straight Back Seated Row",,40.000,9,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Seated Face Pull (with rope) (male)",,60.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Seated Face Pull (with rope) (male)",,60.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Back,"2025-06-03 13:35:46",01:30:26,"Cable Seated Single Arm Row",,35.000,8,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Bench Press",,20.000,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Bench Press",,22.500,8,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Dumbbell Seated Shoulder Press",,12.500,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Dumbbell Seated Shoulder Press",,17.500,9,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Dumbbell Seated Shoulder Press",,20.000,6,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Single Arm Chest Fly",1,15.000,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Single Arm Chest Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Single Arm Chest Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Single Arm Chest Fly",1,25.000,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-06-02 16:10:18",01:15:17,"Lateral Raise",1,10.000,8,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Triceps Pushdown",,25.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Triceps Pushdown",,45.000,11,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Triceps Pushdown",,45.000,11,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Dumbbell Incline Curl ",,10.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Dumbbell Incline Curl ",,12.500,9,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Dumbbell Incline Curl ",,12.500,9,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Overhead Triceps Extension",,25.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Overhead Triceps Extension",,40.000,8,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Overhead Triceps Extension",,40.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Lever Preacher Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Lever Preacher Curl",,20.000,12,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,11,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,7,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Hammer Curl",,10.000,7,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Hammer Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Wrist Curl",1,20.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Wrist Curl",1,35.000,12,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Wrist Curl",1,40.000,14,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Standing Reverse Grip Curl ",1,10.000,10,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Standing Reverse Grip Curl ",1,15.000,15,,,NORMAL_SET
Arms,"2025-05-16 14:15:00",01:14:46,"Cable Standing Reverse Grip Curl ",1,20.000,12,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,Pull-up,1,0.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,Pull-up,1,0.000,9,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Seated Single Arm Row",,25.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Reverse Grip Pulldown",,30.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Reverse Grip Pulldown",,50.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Reverse Grip Pulldown",,50.000,8,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Straight Back Seated Row",,30.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Straight Back Seated Row",,45.000,9,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Straight Back Seated Row",,45.000,8,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Seated Face Pull (with rope) (male)",,60.000,9,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Seated Face Pull (with rope) (male)",,60.000,11,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Back,"2025-05-15 17:29:44",01:01:03,"Cable Seated Single Arm Row",,35.000,9,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Bench Press",,20.000,9,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Bench Press",,20.000,6,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Dumbbell Seated Shoulder Press",,12.500,10,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Dumbbell Seated Shoulder Press",,17.500,10,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Dumbbell Seated Shoulder Press",,17.500,6,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Single Arm Chest Fly",1,15.000,10,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Single Arm Chest Fly",1,20.000,10,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Single Arm Chest Fly",1,20.000,10,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Single Arm Chest Fly",1,20.000,10,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Lateral Raise",1,10.000,10,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Lateral Raise",1,10.000,8,,,NORMAL_SET
Chest,"2025-05-14 17:12:39",00:58:19,"Lateral Raise",1,10.000,8,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Triceps Pushdown",,25.000,10,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Triceps Pushdown",,45.000,9,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Triceps Pushdown",,45.000,9,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Dumbbell Incline Curl ",,10.000,10,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Dumbbell Incline Curl ",,12.500,9,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Overhead Triceps Extension",,25.000,10,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Overhead Triceps Extension",,40.000,6,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Overhead Triceps Extension",,40.000,9,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Lever Preacher Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Lever Preacher Curl",,20.000,12,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Lever Preacher Curl",,25.000,6,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,9,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,9,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Hammer Curl",,10.000,8,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Hammer Curl",,10.000,12,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Wrist Curl",1,30.000,15,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Wrist Curl",1,35.000,12,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Standing Reverse Grip Curl ",1,10.000,10,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Standing Reverse Grip Curl ",1,15.000,15,,,NORMAL_SET
Arms,"2025-05-12 17:02:09",01:13:44,"Cable Standing Reverse Grip Curl ",1,20.000,8,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,Deadlift,,20.000,6,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,Deadlift,,30.000,6,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Smith Squat",,20.000,8,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Smith Squat",,20.000,8,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Sled 45 degrees Narrow Stance Leg Press ",,40.000,10,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Sled 45 degrees Narrow Stance Leg Press ",,40.000,10,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Sled 45 degrees Narrow Stance Leg Press ",,50.000,10,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Lever Leg Extension",,40.000,10,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Lever Leg Extension",,60.000,10,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Lever Leg Extension",,70.000,10,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Sled Calf Press On Leg Press",,60.000,10,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Sled Calf Press On Leg Press",,70.000,10,,,NORMAL_SET
Legs,"2025-05-09 14:37:58",01:10:09,"Sled Calf Press On Leg Press",,70.000,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Bench Press",,20.000,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Bench Press",,22.500,5,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Dumbbell Seated Shoulder Press",,12.500,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Dumbbell Seated Shoulder Press",,17.500,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Dumbbell Seated Shoulder Press",,20.000,9,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Single Arm Chest Fly",,15.000,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Single Arm Chest Fly",,25.000,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Single Arm Chest Fly",,25.000,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Single Arm Chest Fly",,25.000,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Lateral Raise",,10.000,10,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Lateral Raise",,10.000,8,,,NORMAL_SET
Chest,"2025-04-18 14:42:41",00:59:46,"Lateral Raise",,10.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Triceps Pushdown",,25.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Triceps Pushdown",,45.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Triceps Pushdown",,45.000,11,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Dumbbell Incline Curl ",,10.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Dumbbell Incline Curl ",,12.500,9,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Dumbbell Incline Curl ",,12.500,7,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Overhead Triceps Extension",,25.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Overhead Triceps Extension",,40.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Overhead Triceps Extension",,40.000,9,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Lever Preacher Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Lever Preacher Curl",,20.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Lever Preacher Curl",,20.000,8,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,9,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,9,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Hammer Curl",,10.000,8,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Hammer Curl",,10.000,9,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Cable Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Cable Wrist Curl",1,30.000,15,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Cable Standing Reverse Grip Curl ",1,10.000,10,,,NORMAL_SET
Arms,"2025-04-16 15:35:45",01:11:24,"Cable Standing Reverse Grip Curl ",1,15.000,11,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,Deadlift,,20.000,6,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,Deadlift,,32.500,5,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Smith Squat",,20.000,8,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Smith Squat",,30.000,4,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Sled 45 degrees Narrow Stance Leg Press ",,40.000,10,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Sled 45 degrees Narrow Stance Leg Press ",,60.000,10,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Sled 45 degrees Narrow Stance Leg Press ",,60.000,10,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Lever Leg Extension",,40.000,10,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Sled Calf Press On Leg Press",,60.000,10,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Sled Calf Press On Leg Press",,90.000,10,,,NORMAL_SET
Legs,"2025-04-15 13:37:11",01:07:12,"Sled Calf Press On Leg Press",,90.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,Pull-up,1,0.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,Pull-up,1,0.000,9,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Seated Single Arm Row",,25.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Reverse Grip Pulldown",,30.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Reverse Grip Pulldown",,50.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Reverse Grip Pulldown",,55.000,7,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Straight Back Seated Row",,30.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Straight Back Seated Row",,45.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Straight Back Seated Row",,45.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Seated Face Pull (with rope) (male)",,60.000,11,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Seated Face Pull (with rope) (male)",,65.000,7,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Back,"2025-04-14 12:56:34",01:12:05,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Bench Press",,20.000,9,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Bench Press",,20.000,7,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Dumbbell Seated Shoulder Press",,12.500,10,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Dumbbell Seated Shoulder Press",,17.500,10,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Dumbbell Seated Shoulder Press",,20.000,7,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Single Arm Chest Fly",,15.000,10,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Single Arm Chest Fly",,25.000,10,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Single Arm Chest Fly",,25.000,11,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Single Arm Chest Fly",,25.000,11,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Lateral Raise",,7.500,15,,,NORMAL_SET
Chest,"2025-04-12 17:30:50",01:46:15,"Lateral Raise",,10.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Triceps Pushdown",,25.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Triceps Pushdown",,45.000,12,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Triceps Pushdown",,45.000,9,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Dumbbell Incline Curl ",,10.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Dumbbell Incline Curl ",,12.500,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Dumbbell Incline Curl ",,12.500,8,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Overhead Triceps Extension",,25.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Overhead Triceps Extension",,40.000,11,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Overhead Triceps Extension",,40.000,9,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Lever Preacher Curl",,10.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Lever Preacher Curl",,20.000,14,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Lever Preacher Curl",,25.000,5,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,12,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Single Arm Triceps Pushdown (Rope Attachment)",,10.000,8,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Hammer Curl",,10.000,9,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Hammer Curl",,10.000,11,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Wrist Curl",1,15.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Wrist Curl",1,25.000,15,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Wrist Curl",1,30.000,15,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Standing Reverse Grip Curl ",1,10.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Standing Reverse Grip Curl ",1,15.000,10,,,NORMAL_SET
Arms,"2025-04-10 12:46:21",01:10:13,"Cable Standing Reverse Grip Curl ",1,15.000,13,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,Deadlift,,20.000,6,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,Deadlift,,30.000,6,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Smith Squat",,15.000,8,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Smith Squat",,27.500,10,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Sled 45 degrees Narrow Stance Leg Press ",,40.000,10,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Sled 45 degrees Narrow Stance Leg Press ",,60.000,7,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Sled 45 degrees Narrow Stance Leg Press ",,60.000,12,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Lever Leg Extension",,40.000,10,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Lever Leg Extension",,40.000,10,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Sled Calf Press On Leg Press",,60.000,10,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Sled Calf Press On Leg Press",,90.000,10,,,NORMAL_SET
Legs,"2025-04-09 13:00:27",00:51:45,"Sled Calf Press On Leg Press",,90.000,12,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,Pull-up,1,0.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,Pull-up,1,0.000,8,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Lever Back Extension ",1,0.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Seated Single Arm Row",,25.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Reverse Grip Pulldown",,30.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Reverse Grip Pulldown",,50.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Reverse Grip Pulldown",,50.000,11,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Straight Back Seated Row",,30.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Straight Back Seated Row",,45.000,8,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Straight Back Seated Row",,45.000,7,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Seated Face Pull (with rope) (male)",,35.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Seated Face Pull (with rope) (male)",,60.000,12,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Seated Face Pull (with rope) (male)",,65.000,7,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Back,"2025-04-08 13:31:59",01:04:14,"Cable Seated Single Arm Row",,35.000,10,,,NORMAL_SET
Chest,"2025-04-07 13:07:40",01:11:32,"Bench Press",,10.000,10,,,NORMAL_SET
Chest,"2025-04-07 13:07:40",01:11:32,"Bench Press",,20.000,9,,,NORMAL_SET
Chest,"2025-04-07 13:07:40",01:11:32,"Bench Press",,20.000,10,,,NORMAL_SET
