Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-01-20 15:47:31,"Push",1h 12m,"Lateral Raise (Cable)",3,2.5,15.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Pull Up",1,0,5.0,0,0.0,"","",
2024-01-21 17:08:40,"Pull",1h 7m,"Pull Up",2,0,5.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Lat Pulldown (Cable)",1,18.14,10.0,0,0.0,"",,
2024-01-21 17:08:40,"Pull",1h 7m,"Lat Pulldown (Cable)",2,27.22,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Lat Pulldown (Cable)",3,31.75,13.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Row (Cable)",1,55.0,10.0,0,0.0,"",,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Row (Cable)",2,75.0,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Row (Cable)",3,75.0,12.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Face Pull (Cable)",1,30.0,10.0,0,0.0,"",,
2024-01-21 17:08:40,"Pull",1h 7m,"Face Pull (Cable)",2,45.0,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Face Pull (Cable)",3,45.0,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Bicep Curl (Barbell)",1,5.0,10.0,0,0.0,"",,
2024-01-21 17:08:40,"Pull",1h 7m,"Bicep Curl (Barbell)",2,6.25,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Bicep Curl (Barbell)",3,7.5,9.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Hammer Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-01-21 17:08:40,"Pull",1h 7m,"Hammer Curl (Dumbbell)",2,7.5,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Hammer Curl (Dumbbell)",3,7.5,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Palms Up Wrist Curl (Dumbbell)",1,7.5,10.0,0,0.0,"",,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Palms Up Wrist Curl (Dumbbell)",2,12.5,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Palms Up Wrist Curl (Dumbbell)",3,12.5,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Palms Down Wrist Curl",2,5.0,10.0,0,0.0,,,
2024-01-21 17:08:40,"Pull",1h 7m,"Seated Palms Down Wrist Curl",3,5.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Squat (Smith Machine)",1,15.0,10.0,0,0.0,"fix form","",
2024-01-22 18:09:04,"Legs",1h 1m,"Squat (Smith Machine)",2,20.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Squat (Smith Machine)",3,20.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Seated Leg Press (Machine)",1,70.0,10.0,0,0.0,"",,
2024-01-22 18:09:04,"Legs",1h 1m,"Seated Leg Press (Machine)",2,100.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Seated Leg Press (Machine)",3,110.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Leg Extension (Machine)",1,60.0,10.0,0,0.0,"",,
2024-01-22 18:09:04,"Legs",1h 1m,"Leg Extension (Machine)",2,80.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Leg Extension (Machine)",3,100.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Seated Leg Curl (Machine)",1,60.0,10.0,0,0.0,"",,
2024-01-22 18:09:04,"Legs",1h 1m,"Seated Leg Curl (Machine)",2,90.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Seated Leg Curl (Machine)",3,110.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Calf Press on Seated Leg Press",1,50.0,10.0,0,0.0,"",,
2024-01-22 18:09:04,"Legs",1h 1m,"Calf Press on Seated Leg Press",2,80.0,10.0,0,0.0,,,
2024-01-22 18:09:04,"Legs",1h 1m,"Calf Press on Seated Leg Press",3,100.0,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Bench Press (Barbell)",1,12.5,10.0,0,0.0,"","add pec deck?",
2024-01-24 16:17:49,"Push",1h 43m,"Bench Press (Barbell)",2,17.5,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Bench Press (Barbell)",3,20.0,6.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Shoulder Press (Machine)",1,7.5,10.0,0,0.0,"move up to 10kg first set",,
2024-01-24 16:17:49,"Push",1h 43m,"Shoulder Press (Machine)",2,10.0,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Shoulder Press (Machine)",3,15.0,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Incline Bench Press (Dumbbell)",1,12.5,10.0,0,0.0,"",,
2024-01-24 16:17:49,"Push",1h 43m,"Incline Bench Press (Dumbbell)",2,15.0,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Incline Bench Press (Dumbbell)",3,17.5,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Cable Crossover",1,5.0,10.0,0,0.0,"",,
2024-01-24 16:17:49,"Push",1h 43m,"Cable Crossover",2,7.5,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Cable Crossover",3,7.5,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-01-24 16:17:49,"Push",1h 43m,"Triceps Extension",2,25.0,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Triceps Extension",3,30.0,8.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Triceps Extension (Cable)",1,20.0,10.0,0,0.0,"",,
2024-01-24 16:17:49,"Push",1h 43m,"Triceps Extension (Cable)",2,25.0,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Triceps Extension (Cable)",3,30.0,9.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Tricep Extension (Single Arm)",1,5.0,10.0,0,0.0,"",,
2024-01-24 16:17:49,"Push",1h 43m,"Tricep Extension (Single Arm)",2,7.5,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Tricep Extension (Single Arm)",3,10.0,10.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Lateral Raise (Cable)",1,2.5,12.0,0,0.0,"",,
2024-01-24 16:17:49,"Push",1h 43m,"Lateral Raise (Cable)",2,2.5,15.0,0,0.0,,,
2024-01-24 16:17:49,"Push",1h 43m,"Lateral Raise (Cable)",3,5.0,8.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Pull Up",1,0,8.0,0,0.0,"","",
2024-01-25 17:12:21,"Pull",1h 16m,"Pull Up",2,0,4.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-01-25 17:12:21,"Pull",1h 16m,"Lat Pulldown (Cable)",2,31.75,11.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Lat Pulldown (Cable)",3,31.75,12.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Row (Cable)",1,55.0,10.0,0,0.0,"",,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Row (Cable)",2,75.0,12.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Row (Cable)",3,75.0,12.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Face Pull (Cable)",1,30.0,10.0,0,0.0,"",,
2024-01-25 17:12:21,"Pull",1h 16m,"Face Pull (Cable)",2,45.0,12.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Face Pull (Cable)",3,50.0,9.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Bicep Curl (Barbell)",1,6.25,10.0,0,0.0,"",,
2024-01-25 17:12:21,"Pull",1h 16m,"Bicep Curl (Barbell)",2,7.5,10.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Bicep Curl (Barbell)",3,7.5,10.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Hammer Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-01-25 17:12:21,"Pull",1h 16m,"Hammer Curl (Dumbbell)",2,7.5,12.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Hammer Curl (Dumbbell)",3,7.5,12.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Palms Up Wrist Curl (Dumbbell)",2,12.5,10.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Palms Up Wrist Curl (Dumbbell)",3,12.5,12.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Palms Down Wrist Curl",2,5.0,10.0,0,0.0,,,
2024-01-25 17:12:21,"Pull",1h 16m,"Seated Palms Down Wrist Curl",3,5.0,12.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Bench Press (Barbell)",1,10.0,10.0,0,0.0,"","add pec deck?",
2024-01-28 18:24:23,"Push",1h 40m,"Bench Press (Barbell)",2,15.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Bench Press (Barbell)",3,17.5,6.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Shoulder Press (Machine)",1,7.5,10.0,0,0.0,"",,
2024-01-28 18:24:23,"Push",1h 40m,"Shoulder Press (Machine)",2,15.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Shoulder Press (Machine)",3,15.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Incline Bench Press (Dumbbell)",1,15.0,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-01-28 18:24:23,"Push",1h 40m,"Incline Bench Press (Dumbbell)",2,17.5,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Incline Bench Press (Dumbbell)",3,17.5,8.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15",,
2024-01-28 18:24:23,"Push",1h 40m,"Cable Crossover",2,5.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Cable Crossover",3,10.0,8.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-01-28 18:24:23,"Push",1h 40m,"Triceps Extension",2,30.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Triceps Extension",3,30.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Triceps Extension (Cable)",1,25.0,10.0,0,0.0,"height 13\ngo lighter and don’t keep the ropes together",,
2024-01-28 18:24:23,"Push",1h 40m,"Triceps Extension (Cable)",2,30.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Triceps Extension (Cable)",3,30.0,8.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Tricep Extension (Single Arm)",1,7.5,10.0,0,0.0,"",,
2024-01-28 18:24:23,"Push",1h 40m,"Tricep Extension (Single Arm)",2,10.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Tricep Extension (Single Arm)",3,10.0,15.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-01-28 18:24:23,"Push",1h 40m,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,,,
2024-01-28 18:24:23,"Push",1h 40m,"Lateral Raise (Cable)",3,5.0,10.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Pull Up",1,0,6.0,0,0.0,"","",
2024-01-30 19:00:53,"Pull",1h 31m,"Pull Up",2,0,5.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-01-30 19:00:53,"Pull",1h 31m,"Lat Pulldown (Cable)",2,31.75,10.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Lat Pulldown (Cable)",3,31.75,10.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Row (Cable)",1,60.0,10.0,0,0.0,"",,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Row (Cable)",2,75.0,10.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Row (Cable)",3,75.0,14.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-01-30 19:00:53,"Pull",1h 31m,"Face Pull (Cable)",2,50.0,8.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Face Pull (Cable)",3,50.0,10.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Bicep Curl (Barbell)",1,6.25,10.0,0,0.0,"",,
2024-01-30 19:00:53,"Pull",1h 31m,"Bicep Curl (Barbell)",2,7.5,8.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Bicep Curl (Barbell)",3,7.5,9.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Hammer Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-01-30 19:00:53,"Pull",1h 31m,"Hammer Curl (Dumbbell)",2,7.5,13.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Hammer Curl (Dumbbell)",3,7.5,13.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Palms Up Wrist Curl (Dumbbell)",1,7.5,10.0,0,0.0,"",,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Palms Up Wrist Curl (Dumbbell)",2,12.5,10.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Palms Up Wrist Curl (Dumbbell)",3,15.0,10.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Palms Down Wrist Curl",2,5.0,10.0,0,0.0,,,
2024-01-30 19:00:53,"Pull",1h 31m,"Seated Palms Down Wrist Curl",3,5.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Squat (Smith Machine)",1,15.0,10.0,0,0.0,"","",
2024-01-31 18:05:57,"Legs",1h 21m,"Squat (Smith Machine)",2,20.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Squat (Smith Machine)",3,22.5,7.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Seated Leg Press (Machine)",1,70.0,10.0,0,0.0,"",,
2024-01-31 18:05:57,"Legs",1h 21m,"Seated Leg Press (Machine)",2,90.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Seated Leg Press (Machine)",3,130.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Leg Extension (Machine)",1,80.0,10.0,0,0.0,"",,
2024-01-31 18:05:57,"Legs",1h 21m,"Leg Extension (Machine)",2,100.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Leg Extension (Machine)",3,120.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Seated Leg Curl (Machine)",1,70.0,10.0,0,0.0,"",,
2024-01-31 18:05:57,"Legs",1h 21m,"Seated Leg Curl (Machine)",2,110.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Seated Leg Curl (Machine)",3,130.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Calf Press on Seated Leg Press",1,70.0,10.0,0,0.0,"",,
2024-01-31 18:05:57,"Legs",1h 21m,"Calf Press on Seated Leg Press",2,100.0,10.0,0,0.0,,,
2024-01-31 18:05:57,"Legs",1h 21m,"Calf Press on Seated Leg Press",3,120.0,10.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Bench Press (Barbell)",1,15.0,10.0,0,0.0,"","add pec deck?",
2024-02-01 17:44:46,"Push",1h 56m,"Bench Press (Barbell)",2,17.5,10.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Bench Press (Barbell)",3,20.0,6.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Shoulder Press (Machine)",1,10.0,10.0,0,0.0,"",,
2024-02-01 17:44:46,"Push",1h 56m,"Shoulder Press (Machine)",2,15.0,10.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Shoulder Press (Machine)",3,17.5,4.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Incline Bench Press (Dumbbell)",1,15.0,10.0,0,0.0,"change to smith machine?\ntry 20 degrees",,
2024-02-01 17:44:46,"Push",1h 56m,"Incline Bench Press (Dumbbell)",2,17.5,7.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Incline Bench Press (Dumbbell)",3,17.5,10.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15\ntry from above?",,
2024-02-01 17:44:46,"Push",1h 56m,"Cable Crossover",2,7.5,10.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Cable Crossover",3,5.0,10.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-02-01 17:44:46,"Push",1h 56m,"Triceps Extension",2,30.0,6.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Triceps Extension",3,30.0,6.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Triceps Extension (Cable)",1,25.0,10.0,0,0.0,"height 13\ndon’t touch the ropes together",,
2024-02-01 17:44:46,"Push",1h 56m,"Triceps Extension (Cable)",2,25.0,10.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Triceps Extension (Cable)",3,25.0,10.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Tricep Extension (Single Arm)",1,5.0,10.0,0,0.0,"",,
2024-02-01 17:44:46,"Push",1h 56m,"Tricep Extension (Single Arm)",2,7.5,8.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Tricep Extension (Single Arm)",3,7.5,9.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-02-01 17:44:46,"Push",1h 56m,"Lateral Raise (Cable)",2,5.0,6.0,0,0.0,,,
2024-02-01 17:44:46,"Push",1h 56m,"Lateral Raise (Cable)",3,5.0,8.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Pull Up",1,0,6.0,0,0.0,"","",
2024-02-02 11:52:02,"Pull",1h 20m,"Pull Up",2,0,4.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-02-02 11:52:02,"Pull",1h 20m,"Lat Pulldown (Cable)",2,31.75,10.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Lat Pulldown (Cable)",3,31.75,10.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Row (Cable)",1,60.0,10.0,0,0.0,"",,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Row (Cable)",2,75.0,15.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Row (Cable)",3,75.0,12.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Face Pull (Cable)",1,35.0,10.0,0,0.0,"",,
2024-02-02 11:52:02,"Pull",1h 20m,"Face Pull (Cable)",2,50.0,9.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Face Pull (Cable)",3,50.0,11.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Bicep Curl (Barbell)",1,5.0,10.0,0,0.0,"",,
2024-02-02 11:52:02,"Pull",1h 20m,"Bicep Curl (Barbell)",2,7.5,10.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Bicep Curl (Barbell)",3,7.5,8.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Incline Curl (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2024-02-02 11:52:02,"Pull",1h 20m,"Incline Curl (Dumbbell)",2,5.0,12.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Incline Curl (Dumbbell)",3,7.5,6.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Palms Up Wrist Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Palms Up Wrist Curl (Dumbbell)",2,15.0,10.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Palms Up Wrist Curl (Dumbbell)",3,15.0,13.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Palms Down Wrist Curl",1,3.0,10.0,0,0.0,"",,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Palms Down Wrist Curl",2,5.0,10.0,0,0.0,,,
2024-02-02 11:52:02,"Pull",1h 20m,"Seated Palms Down Wrist Curl",3,5.0,15.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Squat (Smith Machine)",1,17.5,10.0,0,0.0,"","",
2024-02-05 16:46:13,"Legs",1h 24m,"Squat (Smith Machine)",2,22.5,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Squat (Smith Machine)",3,22.5,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Seated Leg Press (Machine)",1,90.0,10.0,0,0.0,"change because it’s not hitting quads?",,
2024-02-05 16:46:13,"Legs",1h 24m,"Seated Leg Press (Machine)",2,130.0,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Seated Leg Press (Machine)",3,140.0,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Leg Extension (Machine)",1,90.0,10.0,0,0.0,"",,
2024-02-05 16:46:13,"Legs",1h 24m,"Leg Extension (Machine)",2,120.0,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Leg Extension (Machine)",3,130.0,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Seated Leg Curl (Machine)",1,90.0,10.0,0,0.0,"sit back and keep leg holder at 3",,
2024-02-05 16:46:13,"Legs",1h 24m,"Seated Leg Curl (Machine)",2,110.0,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Seated Leg Curl (Machine)",3,130.0,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Standing Calf Raise (Barbell)",1,22.5,10.0,0,0.0,"",,
2024-02-05 16:46:13,"Legs",1h 24m,"Standing Calf Raise (Barbell)",2,32.5,10.0,0,0.0,,,
2024-02-05 16:46:13,"Legs",1h 24m,"Standing Calf Raise (Barbell)",3,37.5,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Bench Press (Barbell)",1,10.0,10.0,0,0.0,"","add pec deck?",
2024-02-06 17:43:10,"Push",1h 19m,"Bench Press (Barbell)",2,15.0,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Bench Press (Barbell)",3,17.5,6.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Shoulder Press (Machine)",1,7.5,10.0,0,0.0,"",,
2024-02-06 17:43:10,"Push",1h 19m,"Shoulder Press (Machine)",2,15.0,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Shoulder Press (Machine)",3,17.5,4.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Incline Bench Press (Dumbbell)",1,15.0,10.0,0,0.0,"change to smith machine?\ntry 20 degrees\nchange to smith machine?\ntry 20 degrees",,
2024-02-06 17:43:10,"Push",1h 19m,"Incline Bench Press (Dumbbell)",2,17.5,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Incline Bench Press (Dumbbell)",3,17.5,8.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Cable Crossover",1,5.0,10.0,0,0.0,"make sure the arms are extended at the back and chest is stretched\nheight 15 change height to above and target upper chest",,
2024-02-06 17:43:10,"Push",1h 19m,"Cable Crossover",2,5.0,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Cable Crossover",3,7.5,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Triceps Extension",1,20.0,10.0,0,0.0,"",,
2024-02-06 17:43:10,"Push",1h 19m,"Triceps Extension",2,30.0,8.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Triceps Extension",3,30.0,6.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Triceps Extension (Cable)",1,20.0,10.0,0,0.0,"height 13",,
2024-02-06 17:43:10,"Push",1h 19m,"Triceps Extension (Cable)",2,20.0,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Triceps Extension (Cable)",3,20.0,8.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Tricep Extension (Single Arm)",1,5.0,10.0,0,0.0,"",,
2024-02-06 17:43:10,"Push",1h 19m,"Tricep Extension (Single Arm)",2,5.0,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Tricep Extension (Single Arm)",3,7.5,10.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Lateral Raise (Cable)",1,2.5,15.0,0,0.0,"increase reps",,
2024-02-06 17:43:10,"Push",1h 19m,"Lateral Raise (Cable)",2,5.0,8.0,0,0.0,,,
2024-02-06 17:43:10,"Push",1h 19m,"Lateral Raise (Cable)",3,2.5,18.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Pull Up",1,0,7.0,0,0.0,"","",
2024-02-08 18:05:11,"Pull",1h 38m,"Pull Up",2,0,7.0,0,0.0,,,
2024-02-08 18:05:11,"Pull",1h 38m,"Lat Pulldown (Cable)",1,22.68,10.0,0,0.0,"",,
2024-02-08 18:05:11,"Pull",1h 38m,"Lat Pulldown (Cable)",2,31.75,13.0,0,0.0,,,
